Name, No. Methods, LCOM, AVCC, NOS, HBUG, HEFF, UWCS, INST, PACK, RFC, CBO, MI, CCML, NLOC, RVF, LCOM2, MAXCC, R-R, NSUB, NSUP, NCO, FOUT, DIT, CCOM, COH, S-R, Superclass, MINC, EXT, INTR, MPC, HVOL, HIER, HLTH, SIX, TCC, NQU, F-IN, MOD, LMC
"PropertiesBuilderParametersImpl",4,0.11,1.00,16,0.15,2134.21,7,3,3,4,7,86.66,27,33,5.00,4.00,1,0.67,0,2,1,3,3,2,0.42,0.00,org.apache.commons.configuration2.builder.FileBasedBuilderParametersImpl,126.84,0,1,0,442.86,3,108,0.00,4,3,4,1,0
"PropertiesBuilderProperties",3,0.00,1.00,4,0.10,1141.10,3,0,2,3,2,95.79,27,6,0.00,3.00,1,0.00,0,0,0,1,1,12,0.00,0.00,,145.79,0,0,0,305.91,0,77,0.00,3,3,1,1,0
"PropertiesConfiguration",27,0.04,2.04,175,1.90,94463.42,42,15,31,29,57,113.32,436,361,23.00,290.00,17,0.60,1,3,12,12,4,42,0.03,0.25,org.apache.commons.configuration2.BaseConfiguration,112.35,2,1,2,5695.19,10,1141,0.02,55,15,46,1,9
"PropertiesConfiguration$DefaultIOFactory",2,0.00,1.00,5,0.05,786.06,2,0,31,2,1,89.78,15,14,5.00,2.00,1,0.00,0,0,0,1,1,1,0.00,0.00,java.lang.Object,135.50,0,1,0,145.34,0,40,0.00,2,2,0,2,0
"PropertiesConfiguration$IOFactory",2,0.00,1.00,3,0.04,266.67,2,0,31,2,1,100.85,21,6,0.00,2.00,1,0.00,0,0,0,1,1,6,0.00,0.00,,147.47,0,0,0,134.83,0,36,0.00,2,2,0,1,0
"PropertiesConfiguration$JupIOFactory",4,1.00,1.00,10,0.07,805.54,5,1,31,4,1,91.16,42,22,5.00,6.00,1,0.00,0,0,2,1,1,3,0.25,0.00,java.lang.Object,137.78,0,1,0,213.48,1,61,0.00,4,2,0,2,0
"PropertiesConfiguration$JupPropertiesReader",4,0.00,3.00,37,0.40,27751.02,4,0,31,4,0,99.44,17,66,19.00,4.00,9,0.50,0,1,2,0,2,8,0.00,0.00,org.apache.commons.configuration2.PropertiesReader,104.02,0,0,0,1193.17,9,233,0.00,12,2,0,2,0
"PropertiesConfiguration$JupPropertiesWriter",1,1.00,3.00,12,0.19,5676.54,2,1,31,1,1,118.63,18,17,0.00,1.00,3,0.50,0,1,1,1,2,3,0.00,0.00,org.apache.commons.configuration2.PropertiesWriter,100.49,0,0,0,564.99,0,110,0.00,3,0,0,2,0
"PropertiesConfiguration$JupPropertiesWriter$ValueTransformer",1,0.00,3.00,11,0.13,4047.05,1,0,31,1,0,153.06,1,24,18.00,0.00,3,0.00,0,0,0,0,1,1,0.00,0.00,java.lang.Object,103.06,0,0,0,393.46,0,78,0.00,3,1,0,2,0
"PropertiesConfiguration$PropertiesReader",15,0.02,1.47,71,0.68,18810.82,23,8,31,16,0,71.24,140,123,8.00,121.00,5,0.50,0,1,5,0,2,19,0.11,0.00,java.io.LineNumberReader,121.08,1,0,1,2043.75,4,455,0.00,22,10,0,2,9
"PropertiesConfiguration$PropertiesWriter",16,0.07,1.50,77,0.85,30382.04,24,8,31,20,1,70.72,159,140,14.00,124.00,5,0.50,0,1,10,1,2,21,0.05,0.00,java.io.FilterWriter,119.38,4,0,4,2540.26,2,544,0.00,24,6,0,2,8
"PropertiesConfiguration$PropertiesWriter$ValueTransformer",1,0.00,1.00,4,0.04,731.82,1,0,31,1,0,125.76,0,9,4.00,0.00,1,0.00,0,0,0,0,1,0,0.00,0.00,java.lang.Object,125.76,0,0,0,112.59,0,27,0.00,1,1,0,2,0
"PropertiesConfigurationLayout",37,0.04,1.89,196,2.47,106222.29,46,9,13,37,13,70.65,396,362,23.00,597.00,7,0.00,1,0,17,5,1,44,0.07,1.00,java.lang.Object,116.32,0,1,0,7413.59,1,1508,0.00,70,20,9,1,25
"PropertiesConfigurationLayout$PropertyLayoutData",11,0.05,1.45,38,0.31,7162.93,15,4,13,11,2,97.33,65,82,8.00,51.00,3,0.00,0,0,6,2,1,14,0.20,0.00,java.lang.Object,128.43,0,1,0,924.66,1,231,0.00,16,5,0,1,1
"PropertyConverter",27,0.12,4.26,265,4.44,310357.20,33,6,24,27,3,51.05,242,591,36.00,119.00,26,0.00,0,0,1,2,1,36,0.05,0.00,java.lang.Object,101.05,0,0,0,13310.40,0,2481,0.00,115,26,2,1,25
"PropertyListConfiguration",14,0.08,3.00,139,2.40,132499.10,24,10,23,17,14,52.08,132,267,33.00,54.00,11,0.80,0,4,9,10,5,23,0.03,0.00,org.apache.commons.configuration2.BaseHierarchicalConfiguration,101.81,3,1,3,7196.16,6,1303,0.00,42,5,4,1,5
"PropertyListConfiguration$DateComponentParser",4,0.00,1.25,9,0.16,4444.02,4,0,23,4,0,85.96,41,21,16.00,6.00,2,0.00,0,0,3,0,1,5,0.00,0.00,java.lang.Object,133.59,0,0,0,467.08,0,108,0.00,5,1,0,3,0
"PropertyListConfiguration$DateFieldParser",4,0.56,1.25,18,0.22,5340.62,7,3,23,4,0,96.17,22,39,7.00,0.00,2,0.50,0,1,3,0,2,3,0.75,0.00,org.apache.commons.configuration2.plist.DateComponentParser,121.73,0,0,0,646.18,3,146,0.00,5,1,0,2,0
"PropertyListConfiguration$DateSeparatorParser",3,0.00,1.33,11,0.14,4008.52,4,1,23,3,0,131.92,11,25,6.00,0.00,2,0.50,0,1,2,0,2,2,1.00,0.00,org.apache.commons.configuration2.plist.DateComponentParser,125.03,0,0,0,421.70,1,96,0.00,4,1,0,2,0
"PropertyListConfiguration$DateTimeZoneParser",2,0.00,1.50,17,0.23,7932.73,2,0,23,2,0,147.53,4,32,8.00,2.00,2,0.50,0,1,1,0,2,1,0.00,0.00,org.apache.commons.configuration2.plist.DateComponentParser,107.65,0,0,0,700.79,2,141,0.00,3,1,0,2,0
"ProvidedURLLocationStrategy",1,0.00,1.00,3,0.03,350.00,1,0,1,1,7,166.32,20,8,4.00,1.00,1,0.00,0,0,0,3,1,2,0.00,0.00,java.lang.Object,132.94,0,1,0,84.00,0,23,0.00,1,1,4,1,0
"QueryResult",10,0.33,1.40,35,0.42,11477.84,12,2,4,10,26,76.29,90,76,16.00,26.00,3,0.00,0,0,1,1,1,10,0.20,0.00,java.lang.Object,126.29,0,0,0,1245.59,0,290,0.00,14,9,25,2,3
"RandomReloadingDetector",2,1.00,1.00,5,0.03,339.45,3,1,1,3,2,148.66,7,13,1.00,2.00,1,0.00,0,0,1,1,1,1,0.50,0.00,java.lang.Object,138.37,1,1,1,102.80,0,31,0.00,2,1,1,1,0
"ReadWriteSynchronizer",7,0.33,1.00,16,0.12,1343.94,8,1,2,7,7,112.82,39,36,4.00,0.00,1,0.00,0,0,6,1,1,4,0.71,0.00,java.lang.Object,139.40,0,1,0,364.21,1,105,0.00,7,1,6,1,1
"ReferenceNodeHandler",2,0.00,1.00,3,0.06,757.19,2,0,1,2,9,93.90,18,5,0.00,2.00,1,0.00,0,0,0,2,1,6,0.00,0.00,,143.90,0,0,0,183.74,0,49,0.00,2,2,7,1,0
"ReferenceTracker",6,0.20,2.50,45,0.56,33416.81,8,2,6,6,5,71.99,73,82,27.00,0.00,10,0.00,0,0,2,1,1,7,0.67,0.00,java.lang.Object,108.29,0,0,0,1669.78,1,336,0.00,15,4,4,0,0
"ReloadingBuilderSupportListener",3,0.25,1.33,15,0.17,3798.43,5,2,4,3,8,119.72,48,38,8.00,1.00,2,0.00,0,0,2,6,1,4,0.67,0.00,java.lang.Object,120.19,0,1,0,515.51,0,118,0.00,4,1,3,1,0
"ReloadingCombinedConfigurationBuilder",10,0.78,1.30,38,0.40,10190.29,11,1,14,10,18,75.41,89,79,10.00,22.00,2,0.67,0,2,5,12,3,11,0.30,0.00,org.apache.commons.configuration2.builder.combined.CombinedConfigurationBuilder,125.38,0,1,0,1203.28,5,277,0.03,13,5,6,1,2
"ReloadingController",7,0.11,1.71,33,0.30,6336.80,10,3,5,7,28,92.82,91,66,6.00,2.00,4,0.00,1,0,3,7,1,7,0.43,1.00,java.lang.Object,122.20,0,1,0,890.43,0,208,0.00,12,4,22,1,2
"ReloadingControllerSupport",1,0.00,1.00,2,0.01,40.30,1,0,0,1,7,129.03,5,4,0.00,1.00,1,0.00,0,0,0,1,1,2,0.00,0.00,,146.90,0,0,0,21.65,0,9,0.00,1,1,6,1,0
"ReloadingDetector",2,0.00,1.00,3,0.02,140.48,2,0,0,2,12,107.37,14,5,0.00,2.00,1,0.00,0,0,1,0,1,6,0.00,0.00,,149.66,0,0,0,71.74,0,24,0.00,2,1,12,1,0
"ReloadingDetectorFactory",1,0.00,1.00,2,0.02,121.26,1,0,3,1,9,113.75,13,6,0.00,1.00,1,0.00,0,0,0,4,1,2,0.00,0.00,,143.13,0,0,0,50.11,0,15,0.00,1,1,6,1,0
"ReloadingEvent",3,0.00,1.00,11,0.08,1190.61,6,3,2,4,8,97.01,38,20,4.00,1.00,1,0.67,0,2,1,3,3,4,0.33,0.00,org.apache.commons.configuration2.event.Event,129.26,1,0,1,248.28,1,66,0.00,3,2,6,1,0
"ReloadingFileBasedConfigurationBuilder",10,0.15,1.10,33,0.45,11023.47,13,3,7,11,22,94.64,126,70,7.00,34.00,2,0.50,1,2,4,11,3,11,0.20,0.33,org.apache.commons.configuration2.builder.FileBasedConfigurationBuilder,127.45,1,1,1,1343.17,4,312,0.00,11,6,11,1,4
"ReloadingFileBasedConfigurationBuilder$ReloadingDetector",2,0.00,1.50,8,0.07,1487.04,2,0,7,2,0,125.59,0,18,2.00,0.00,2,0.00,0,0,1,0,1,0,0.00,0.00,java.lang.Object,125.59,0,0,0,198.18,0,48,0.00,3,1,0,2,0
"ReloadingMultiFileConfigurationBuilder",6,1.00,1.17,15,0.33,8299.86,7,1,12,6,10,97.52,75,38,10.00,10.00,2,0.50,1,2,3,8,3,7,0.17,0.33,org.apache.commons.configuration2.builder.combined.MultiFileConfigurationBuilder,131.15,0,1,0,1000.19,2,219,0.00,7,3,2,1,0
"ReloadingMultiFileConfigurationBuilder$CombinedReloadingController",1,0.00,2.00,10,0.11,3851.30,1,0,12,1,2,105.00,0,17,9.00,1.00,2,0.00,0,0,0,2,1,0,0.00,0.00,java.lang.Object,105.00,0,0,0,338.58,1,69,0.00,2,1,0,2,0
"ServletConfiguration",4,0.67,1.00,11,0.11,1709.50,5,1,5,4,2,104.64,23,23,6.00,4.00,1,0.75,0,3,2,1,4,5,0.50,0.00,org.apache.commons.configuration2.web.BaseWebConfiguration,133.66,0,0,0,331.76,2,85,0.03,4,2,1,1,0
"ServletContextConfiguration",4,0.33,1.00,11,0.12,1824.50,5,1,5,4,2,101.22,24,23,6.00,0.00,1,0.75,0,3,2,1,4,5,0.75,0.00,org.apache.commons.configuration2.web.BaseWebConfiguration,133.44,0,0,0,355.67,1,90,0.03,4,2,1,1,0
"ServletFilterConfiguration",3,0.50,1.00,9,0.09,1535.15,4,1,4,3,2,103.74,17,19,6.00,1.00,1,0.75,0,3,1,1,4,4,0.67,0.00,org.apache.commons.configuration2.web.BaseWebConfiguration,131.64,0,0,0,283.33,1,71,0.03,3,2,1,1,0
"ServletRequestConfiguration",3,0.50,2.33,23,0.27,15124.33,4,1,6,3,2,80.41,17,44,11.00,1.00,5,0.75,0,3,1,1,4,4,0.67,0.00,org.apache.commons.configuration2.web.BaseWebConfiguration,108.31,0,0,0,822.05,1,166,0.03,7,2,1,1,0
"StrictConfigurationComparator",2,0.00,4.00,24,0.27,22421.83,2,0,1,2,8,51.32,21,37,92.00,2.00,7,0.00,0,0,1,2,1,3,0.00,0.00,java.lang.Object,97.93,0,1,0,818.93,0,161,0.00,8,1,6,1,0
"StringLookupAdapter",2,1.00,1.00,7,0.05,525.49,3,1,2,2,1,162.14,5,11,3.00,2.00,1,0.00,0,0,1,1,1,1,0.50,0.00,java.lang.Object,131.42,0,1,0,149.17,0,42,0.00,2,1,0,0,0
"SubnodeConfiguration",11,0.40,1.27,36,0.33,6591.51,13,2,6,11,13,111.24,156,76,13.00,34.00,3,0.80,0,4,2,7,5,12,0.14,0.00,org.apache.commons.configuration2.BaseHierarchicalConfiguration,129.63,0,0,0,1003.32,2,252,0.07,14,9,7,1,3
"SubsetConfiguration",20,0.04,1.35,64,0.72,19994.86,23,3,2,20,6,125.55,83,145,13.00,2.00,3,0.67,0,2,8,3,3,13,0.30,0.00,org.apache.commons.configuration2.AbstractConfiguration,128.22,0,0,0,2166.57,6,518,0.10,27,12,4,1,4
"SubsetConfiguration$SubsetIterator",4,0.00,1.00,10,0.08,975.30,5,1,2,4,0,91.41,30,23,2.00,0.00,1,0.00,0,0,2,0,1,5,1.00,0.00,java.lang.Object,137.13,0,1,0,231.63,1,67,0.00,4,2,0,1,0
"Synchronizer",4,0.00,1.00,5,0.08,758.40,4,0,0,4,13,123.65,22,7,0.00,4.00,1,0.00,0,0,4,0,1,20,0.00,0.00,,149.22,0,0,0,254.47,0,78,0.00,4,0,13,1,0
"SynchronizerSupport",4,0.00,1.00,5,0.13,1143.21,4,0,0,4,2,120.66,53,7,0.00,4.00,1,0.00,0,0,3,2,1,20,0.00,0.00,,147.81,0,0,0,382.74,0,102,0.00,4,1,0,1,0
"SynchronizerTestImpl",11,0.50,1.09,30,0.29,4548.69,12,1,3,12,13,113.10,57,61,10.00,5.00,2,0.00,1,0,10,1,1,12,0.55,1.00,java.lang.Object,133.89,1,1,1,875.64,2,222,0.00,12,1,12,1,2
"SynchronizerTestImpl$Methods",0,0.00,0.00,1,0.01,19.65,0,0,3,0,0,171.00,3,4,0.00,0.00,0,0.00,0,0,0,0,1,1,0.00,0.00,java.lang.Object,171.00,0,0,0,19.65,0,7,0.00,0,0,0,2,0
"SystemConfiguration",5,1.00,1.40,23,0.31,7990.44,6,1,5,6,9,71.42,42,44,10.00,8.00,3,0.75,0,3,4,7,4,6,0.20,0.00,org.apache.commons.configuration2.MapConfiguration,120.73,1,0,1,917.30,0,201,0.03,7,1,2,1,1
"SystemPropertiesLookup",1,0.00,1.00,3,0.03,448.00,1,0,1,1,1,182.09,25,8,6.00,1.00,1,0.00,0,0,0,1,1,1,0.00,0.00,java.lang.Object,132.09,0,1,0,96.00,0,26,0.00,1,1,0,2,0
"TestAbsoluteNameLocationStrategy",5,0.62,1.00,22,0.32,4560.68,7,2,8,5,5,123.69,20,45,18.00,0.00,1,0.00,0,0,5,5,1,5,1.00,0.00,java.lang.Object,123.46,0,0,0,971.41,2,210,0.00,5,0,0,1,0
"TestAbstractConfiguration",14,0.00,1.14,74,0.97,24483.14,14,0,15,14,10,156.90,29,123,11.00,14.00,2,0.00,6,0,12,4,1,6,0.00,6.00,java.lang.Object,118.23,0,0,0,2914.27,7,611,0.00,16,2,6,2,2
"TestAbstractConfigurationBasicFeatures",72,0.08,1.21,466,6.51,177160.50,75,3,25,72,17,116.19,280,744,19.00,0.00,4,0.00,0,0,69,17,1,74,0.25,0.00,java.lang.Object,113.76,0,0,0,19531.22,5,3977,0.00,87,3,0,1,8
"TestAbstractConfigurationBasicFeatures$CollectingConfigurationListener",1,0.00,1.00,4,0.04,581.26,2,1,25,2,2,126.78,4,10,2.00,0.00,1,0.00,0,0,1,2,1,1,1.00,0.00,java.lang.Object,126.54,1,1,1,133.26,0,35,0.00,1,0,0,2,0
"TestAbstractConfigurationBasicFeatures$TestConfigurationImpl",1,0.00,1.00,6,0.09,2632.72,1,0,25,2,2,164.81,1,12,11.00,1.00,1,0.00,0,0,0,2,1,1,0.00,0.00,java.lang.Object,114.81,1,0,1,281.76,1,58,0.00,1,1,0,2,0
"TestAbstractConfigurationBasicFeatures$TestConfigurationImpl_0",8,0.00,1.00,18,0.15,1937.21,9,1,25,8,1,188.86,8,42,5.00,0.00,1,0.67,0,2,3,1,3,1,1.00,0.00,org.apache.commons.configuration2.AbstractConfiguration,138.86,0,0,0,457.93,0,125,0.04,8,5,0,1,0
"TestAbstractConfigurationSynchronization",21,0.32,1.00,78,0.89,12351.84,24,3,12,21,8,138.48,73,148,16.00,0.00,1,0.00,0,0,20,8,1,22,0.63,0.00,java.lang.Object,127.70,0,0,0,2683.48,4,626,0.00,21,1,0,1,1
"TestAbstractHierarchicalConfiguration",63,0.11,1.32,490,7.05,224976.62,64,1,30,63,19,136.59,169,758,20.00,0.00,8,0.00,0,0,59,19,1,52,0.89,0.00,java.lang.Object,109.49,0,0,0,21158.66,7,4130,0.00,83,4,0,1,8
"TestAbstractHierarchicalConfiguration$AbstractHierarchicalConfigurationTestImpl",12,0.00,1.00,25,0.33,4574.10,12,0,30,12,7,177.89,4,66,10.00,12.00,1,0.75,0,3,1,7,4,1,0.00,0.00,org.apache.commons.configuration2.AbstractHierarchicalConfiguration,138.55,0,0,0,995.75,1,243,0.02,12,11,0,2,0
"TestAppletConfiguration",5,0.00,2.40,34,0.44,15294.30,6,1,10,5,6,124.29,17,78,7.00,0.00,3,0.50,0,1,3,6,2,7,1.00,0.00,org.apache.commons.configuration2.TestAbstractConfiguration,111.95,0,0,0,1310.78,3,264,0.42,12,2,0,1,0
"TestAppletConfiguration$Applet",2,1.00,1.00,6,0.07,1210.81,3,1,10,2,0,178.03,3,19,4.00,2.00,1,0.00,0,0,0,0,1,0,0.00,0.00,java.lang.Object,131.06,0,0,0,209.77,0,54,0.00,2,2,0,3,0
"TestAutoSaveListener",9,0.19,1.00,53,0.52,11207.82,11,2,6,9,5,111.52,39,86,13.00,0.00,1,0.00,0,0,9,5,1,9,0.67,0.00,java.lang.Object,117.67,0,0,0,1560.86,0,357,0.00,9,0,0,1,1
"TestBaseConfiguration",61,0.01,1.07,358,5.12,132868.87,65,4,27,61,10,164.99,76,569,16.00,0.00,3,0.00,0,0,61,10,1,25,0.26,0.00,java.lang.Object,115.80,0,0,0,15357.55,5,3106,0.00,65,0,0,1,0
"TestBaseConfigurationBuilderProvider",15,0.00,1.13,64,1.18,32060.80,15,0,19,15,18,105.36,73,148,27.00,15.00,2,0.00,0,0,11,18,1,18,0.00,0.00,java.lang.Object,121.01,0,0,0,3546.33,2,721,0.00,17,4,0,1,5
"TestBaseConfigurationBuilderProvider$CombinedConfigurationBuilder",1,0.00,2.00,4,0.04,675.53,1,0,19,1,3,165.68,2,13,4.00,1.00,2,0.00,0,0,1,3,1,2,0.00,0.00,java.lang.Object,125.80,0,0,0,112.59,0,27,0.00,2,0,0,2,0
"TestBaseConfigurationBuilderProvider$ConfigurationDeclaration",1,0.00,1.00,3,0.01,236.11,1,0,19,1,0,134.28,0,8,2.00,1.00,1,0.00,0,0,0,0,1,0,0.00,0.00,java.lang.Object,134.28,0,0,0,44.97,0,13,0.00,1,1,0,2,0
"TestBaseConfigurationXMLReader",8,0.05,1.12,58,0.80,18037.56,11,3,18,8,2,159.21,12,84,12.00,18.00,2,0.00,0,0,8,2,1,2,0.29,0.00,java.lang.Object,112.24,0,0,0,2405.79,3,467,0.00,9,0,0,1,2
"TestBaseConfigurationXMLReader$TestContentHandler",1,0.00,1.00,3,0.04,656.29,1,0,18,1,0,180.79,1,9,5.00,1.00,1,0.50,0,1,1,0,2,1,0.00,0.00,org.xml.sax.helpers.DefaultHandler,130.79,0,0,0,116.05,0,29,0.00,1,0,0,2,0
"TestBaseHierarchicalConfigurationSynchronization",16,0.27,1.19,100,1.38,36285.42,19,3,22,16,14,113.63,65,174,21.00,0.00,4,0.00,0,0,15,14,1,18,0.58,0.00,java.lang.Object,114.61,0,0,0,4152.48,5,849,0.00,19,1,0,1,1
"TestBaseHierarchicalConfigurationSynchronization$SubNodeAccessThread",3,0.70,1.67,21,0.19,2926.68,8,5,22,3,2,76.14,20,43,5.00,0.00,2,0.50,0,1,3,2,2,4,0.67,0.00,java.lang.Thread,115.55,0,0,0,564.71,3,127,0.00,5,0,0,2,0
"TestBaseNullConfiguration",38,0.00,1.00,194,2.60,59559.70,39,1,15,38,4,158.90,13,332,13.00,0.00,1,0.00,0,0,38,4,1,5,1.00,0.00,java.lang.Object,119.20,0,0,0,7796.63,5,1671,0.00,38,0,0,1,0
"TestBasePathLocationStrategy",6,0.60,1.00,24,0.38,5142.71,9,3,8,6,5,119.06,26,55,30.00,0.00,1,0.00,0,0,6,5,1,6,0.83,0.00,java.lang.Object,125.21,0,0,0,1130.14,2,246,0.00,6,0,0,1,1
"TestBasicBuilderParameters",35,0.21,1.00,234,4.06,113299.76,36,1,26,35,14,126.46,116,399,25.00,0.00,1,0.00,0,0,35,14,1,35,0.80,0.00,java.lang.Object,112.35,0,0,0,12187.42,6,2352,0.00,35,0,0,1,0
"TestBasicConfigurationBuilder",30,0.90,1.07,202,3.77,130102.90,31,1,39,30,28,121.51,105,391,30.00,118.00,3,0.00,0,0,28,28,1,30,0.13,0.00,java.lang.Object,111.22,0,0,0,11323.26,5,2183,0.00,32,2,0,1,2
"TestBasicConfigurationBuilder$AccessBuilderThread",2,1.25,1.50,15,0.12,2109.36,6,4,39,2,1,68.49,15,31,4.00,0.00,2,0.50,0,1,2,1,2,2,0.88,0.00,org.apache.commons.configuration2.Thread,114.21,0,0,0,362.88,0,85,0.00,3,0,0,2,0
"TestBasicConfigurationBuilder$BasicConfigurationBuilder<PropertiesConfiguration>",1,0.00,1.00,3,0.05,894.07,1,0,39,1,3,129.73,0,12,12.00,1.00,1,0.00,0,0,0,3,1,0,0.00,0.00,java.lang.Object,129.73,0,0,0,137.55,0,30,0.00,1,1,0,2,0
"TestBasicConfigurationBuilder$BasicConfigurationBuilderInitFailImpl",2,0.00,1.00,5,0.05,636.24,2,0,39,2,3,146.51,7,14,4.00,2.00,1,0.50,0,1,2,3,2,2,0.00,0.00,org.apache.commons.configuration2.builder.BasicConfigurationBuilder,136.22,0,0,0,147.16,0,40,0.00,2,0,0,2,0
"TestBasicConfigurationBuilder$DefaultBeanFactory",1,0.00,1.00,4,0.04,695.81,1,0,39,1,1,125.93,0,9,5.00,1.00,1,0.00,0,0,0,1,1,0,0.00,0.00,java.lang.Object,125.93,0,0,0,118.94,1,28,0.00,1,1,0,2,0
"TestBasicConfigurationBuilder$InitializableConfiguration",2,0.00,1.00,6,0.03,298.38,3,1,39,2,2,126.63,9,15,0.00,0.00,1,0.75,0,3,1,2,4,2,1.00,0.00,org.apache.commons.configuration2.BaseConfiguration,135.85,0,1,0,104.34,1,31,0.00,2,1,0,2,0
"TestBasicConfigurationBuilderEvents",11,0.00,1.00,67,1.03,32647.35,11,0,12,11,10,117.99,42,133,16.00,11.00,1,0.00,0,0,11,10,1,12,0.00,0.00,java.lang.Object,114.15,0,0,0,3102.39,5,635,0.00,11,0,0,1,0
"TestBasicConfigurationBuilderEvents$EventListener<ConfigurationBuilderEvent>",1,0.00,1.00,3,0.02,199.89,1,0,12,1,1,134.85,0,8,2.00,1.00,1,0.00,0,0,1,1,1,0,0.00,0.00,java.lang.Object,134.85,0,0,0,57.11,0,15,0.00,1,0,0,2,0
"TestBeanHelper",33,0.09,1.00,190,2.53,55502.65,37,4,16,33,9,114.89,136,299,17.00,0.00,1,0.00,0,0,30,9,1,33,0.34,0.00,java.lang.Object,117.01,0,0,0,7587.27,6,1587,0.00,33,3,0,1,4
"TestBeanHelper$TestBeanFactory",3,0.17,1.67,20,0.23,10224.33,6,3,16,3,4,94.19,15,40,11.00,2.00,3,0.00,0,0,0,4,1,3,0.44,0.00,java.lang.Object,112.07,0,1,0,685.87,0,144,0.00,5,3,0,1,0
"TestBuilderConfigurationWrapperFactory",9,0.00,1.11,65,1.13,37332.65,9,0,18,9,12,108.30,37,142,24.00,9.00,2,0.00,0,0,8,12,1,11,0.00,0.00,java.lang.Object,110.22,0,0,0,3402.60,5,655,0.00,10,1,0,1,1
"TestCatalogResolver",8,0.07,1.00,31,0.28,4023.60,14,6,9,8,5,160.69,19,56,7.00,24.00,1,0.00,0,0,8,5,1,6,0.23,0.00,java.lang.Object,127.55,0,0,0,825.24,3,201,0.00,8,0,0,1,1
"TestClasspathLocationStrategy",4,0.56,1.00,21,0.30,5041.96,7,3,9,4,8,114.91,17,40,21.00,0.00,1,0.00,0,0,4,8,1,4,0.75,0.00,java.lang.Object,119.49,0,0,0,891.24,1,189,0.00,4,0,0,1,0
"TestCombinedBeanDeclaration",16,0.80,1.31,124,1.79,57816.63,17,1,11,16,3,103.74,69,178,28.00,48.00,2,0.00,0,0,14,3,1,17,0.25,0.00,java.lang.Object,109.51,0,0,0,5371.63,5,1044,0.00,21,2,0,1,4
"TestCombinedBuilderParametersImpl",28,0.00,1.00,164,2.54,70239.83,28,0,22,28,13,127.86,95,330,24.00,28.00,1,0.00,0,0,27,13,1,29,0.00,0.00,java.lang.Object,115.36,0,0,0,7626.02,7,1550,0.00,28,1,0,1,1
"TestCombinedConfiguration",67,0.08,1.10,443,5.79,139958.02,76,9,39,68,26,118.38,254,711,18.00,0.00,5,0.00,0,0,64,26,1,72,0.19,0.00,java.lang.Object,114.00,1,0,1,17367.37,9,3496,0.00,74,3,0,1,8
"TestCombinedConfiguration$BaseHierarchicalConfiguration",1,0.00,1.00,3,0.02,192.42,1,0,39,1,2,134.98,0,7,2.00,1.00,1,0.00,0,0,0,2,1,0,0.00,0.00,java.lang.Object,134.98,0,0,0,48.11,0,13,0.00,1,1,0,2,0
"TestCombinedConfiguration$CombinedListener",2,1.00,1.50,10,0.09,1216.31,4,2,39,2,3,104.79,10,24,2.00,0.00,2,0.00,0,0,2,3,1,2,1.00,0.00,java.lang.Object,122.66,0,1,0,262.21,1,65,0.00,3,0,0,2,0
"TestCombinedConfiguration$ReadThread",3,0.75,3.00,32,0.26,6548.86,7,4,39,3,1,57.56,24,54,6.00,0.00,5,0.50,0,1,3,1,2,4,0.75,0.00,java.lang.Thread,105.67,0,0,0,789.80,0,167,0.00,9,0,0,2,1
"TestCombinedConfiguration$WriteThread",3,0.60,1.67,25,0.21,3845.19,8,5,39,3,2,63.69,24,40,4.00,0.00,3,0.50,0,1,3,2,2,3,0.60,0.00,java.lang.Thread,111.79,0,0,0,639.58,0,143,0.00,5,0,0,2,1
"TestCombinedConfigurationBuilder",65,0.04,1.09,485,8.30,238163.17,71,6,67,65,49,103.30,284,944,29.00,0.00,3,0.00,1,0,58,48,1,71,0.21,1.00,java.lang.Object,110.13,0,0,0,24885.01,7,4679,0.00,71,7,1,1,12
"TestCombinedConfigurationBuilder$BuilderProviderTestImpl",3,1.00,1.00,10,0.10,2149.34,4,1,67,3,5,173.72,5,22,11.00,4.00,1,0.00,0,0,1,5,1,1,0.33,0.00,java.lang.Object,128.78,0,1,0,293.02,0,70,0.00,3,2,0,2,1
"TestCombinedConfigurationBuilder$CombinedConfigurationTestImpl",0,0.00,0.00,1,0.00,8.00,0,0,67,0,1,171.00,4,4,0.00,0.00,0,0.83,0,5,0,1,6,1,0.00,0.00,org.apache.commons.configuration2.CombinedConfiguration,171.00,0,0,0,8.00,0,4,0.00,0,0,0,2,0
"TestCombinedConfigurationBuilder$ConfigurationBuilderProvider",1,0.00,1.00,3,0.03,666.69,1,0,67,1,3,130.73,0,11,6.00,1.00,1,0.00,0,0,0,3,1,0,0.00,0.00,java.lang.Object,130.73,0,0,0,102.57,0,23,0.00,1,1,0,2,0
"TestCombinedConfigurationBuilder$ConstantConfigurationBuilder",2,0.00,1.00,7,0.05,601.91,3,1,67,2,3,177.92,3,16,0.00,0.00,1,0.50,0,1,1,3,2,1,1.00,0.00,org.apache.commons.configuration2.builder.BasicConfigurationBuilder,130.96,0,0,0,137.63,0,39,0.05,2,1,0,2,0
